specialid,title,description,url
3111,【实习生日记】我的第一份实习在U家,"毕竟参加<em><b>实习是</b></em>一笔很大的投资,你需要权衡你去<em><b>实习的</b></em>这段时间内,你通过...(Uniliver)集团是由荷兰MargarineUnie人造奶油公司和<em><b>英国</b></em>LeverBrothers香皂...",http://www.uu6u.com/show-7-778-1.html
3111,【实习日记】第一临床学院|蒋佳倩:大外科的小生活,"<em><b>实习</b></em>学生:蒋佳倩,第一临床学院,临床医学专业<em><b>实习</b></em>地点:青岛市立医院,外科三个月的大外科<em><b>实习</b></em>生活在上周落下帷幕。在这个大外科中我先后进入骨科、普外科、泌尿外科...",http://www.uu6u.com/show-13-3891-1.html
3111,【实习日记】我相信厚积薄发,"晶晶是爱丁堡大学的在读学生,前不久顺利通过一系列网投、笔试、面试等等环节,成功获得了伦敦一家财富管理公司的暑期带薪<em><b>实习</b></em>机会。她写下了自己<em><b>在英国的</b></em>经历,希望和...",http://www.uu6u.com/show-7-284-1.html
3111,【七年风采】曹雪:实习小日记,"【七年风采】曹雪:<em><b>实习</b></em>小<em><b>日记</b></em>2015-04-2809:20:44作者:yuanhui点击:关于<em><b>实习</b></em>,总有同学问我<em><b>是怎样</b></em>混入二院的,其实真的很简单。你只需要选一个你喜欢的科室...",http://www.uu6u.com/show-12-171-1.html
3205,【团委新闻】“缅怀革命先烈传承求是精神”——记浙江,"我们<em><b>缅怀革命先烈</b></em>,寄托哀思,珍视当下,为实现“中国梦”共同奋进。清明春半...看过<em><b>【团委新闻】</b></em>“<em><b>缅怀革命先烈</b></em><em><b>传承求是精神</b></em>”<em><b>——记浙江</b></em>的人还在看...",http://www.uu6u.com/show-8-3205-1.html
3205,一团一品:中泰矿冶团委开展“缅怀革命先烈学习雷锋精神,看过一团一品:中泰矿冶<em><b>团委</b></em>开展“<em><b>缅怀革命先烈</b></em>学习雷锋<em><b>精神</b></em>的人还在看...【零八<em><b>新闻】</b></em>一零八学校小学部开展“...【军休资讯】锦州市军休一中心...,http://www.uu6u.com/show-6-3079-1.html
3462,【基层动态】第二小学党支部开展“向英雄致敬”活动,"<em><b>第二小学党支部</b></em>着力提升师生政治素养和爱国情怀,组织<em><b>开展</b></em>了“我们的节日·清明节-<em><b>向英雄致敬</b></em>”为主题的形式多样的清明节爱国主义教育<em><b>活动</b></em>。...",http://www.uu6u.com/show-7-3462-1.html
3719,【开挖】建筑可视化达人韩世麟专访(正文篇),"<em><b>【开挖】建筑可视化达人韩世麟专访(正文篇)</b></em>2015-10-0518:32:52作者:yuanhui点击:建筑表现非一日之功,追寻本质乃毕生所求。4月2日,一个细雨绵绵的周四,...",http://www.uu6u.com/show-8-3719-1.html
3721,"【名人育儿堂】“男神”李健:耐得住寂寞,才能获得真正","<em><b>【名人育儿堂】</b></em>“<em><b>男神</b></em>”<em><b>李健:耐得住寂寞,才能获得真正</b></em>2015-10-0518:32:58作者:yuanhui点击:《我是歌手》的播出让一向行事低调的李健再度成为大众关注的焦点...",http://www.uu6u.com/show-13-3721-1.html
3843,梦伴我成长-佳作网-中小学生写作社区,"<em><b>梦伴我成长</b></em>-<em><b>佳作网</b></em>-<em><b>中小学生写作社区</b></em>2015-10-1021:32:48作者:yuanhui点击:我一个人的力量,能去闯,就算要飞越海洋,也不能阻挡我对梦的渴望;梦想,...",http://www.uu6u.com/show-6-3843-1.html
3843,有梦就有希望-佳作网-中小学生写作社区,"《钢铁是怎样炼成的》实在值得一看,每一次阅读,都会给你新的感受:有梦就有希望。相关推荐看过有梦就有希望-<em><b>佳作网</b></em>-<em><b>中小学生写作社区</b></em>的人还在看...",http://www.uu6u.com/show-7-4156-1.html
3843,我的环保梦-佳作网-中小学生写作社区,"我的环保梦-<em><b>佳作网</b></em>-<em><b>中小学生写作社区</b></em>2015-10-1111:53:44作者:yuanhui点击:一天晚上,疲倦的我刚到家就躺在床上,津津有味地“啃”起了《与梦同行...",http://www.uu6u.com/show-8-3864-1.html
3843,我的作家梦-佳作网-中小学生写作社区,"我的作家梦-<em><b>佳作网</b></em>-<em><b>中小学生写作社区</b></em>2015-10-1319:42:00作者:yuanhui点击:小时候,如果你问我有什么梦想,我一定会特别响亮地告诉你,我想当作家,...",http://www.uu6u.com/show-8-3905-1.html
3843,爱与梦-佳作网-中小学生写作社区,"看过爱与梦-<em><b>佳作网</b></em>-<em><b>中小学生写作社区</b></em>的人还在看细菌战等它们变的更肥...爱我恩师,师恩难忘时间都去哪儿啦国学经典<em><b>伴我成长</b></em>-作文责任心的光芒印象...",http://www.uu6u.com/show-6-4908-1.html
4370,观9.3阅兵仪式有感,"今天是2015年9月3日,为纪念中国人民抗日战争暨世界反法西斯战争胜利70周年,我们国家举行了盛大的<em><b>阅兵</b></em>仪式,上午还没到10点,我和爸爸妈妈就万分激动地坐在了电视机...",http://www.uu6u.com/show-6-4196-1.html
4370,我的心中有一条美丽的小河,"新编《乌鸦喝水》红色地标昆虫世界铭记历史缅怀英烈<em><b>阅兵观后感</b></em>五水共治,行动起来龙井问茶低碳出行老人与河【学习】新左旗政府办公室召开集中学...星光...",http://www.uu6u.com/show-12-4375-1.html
4370,2010·果筐学堂·第一场梦境,"从这里启航热烈的掌声车影四季人心,美丽不思量<em><b>阅兵观后感</b></em>铭记历史缅怀英烈昆虫世界红色地标推荐文章在心里克服自己父爱如山-作文时空飞梭机...",http://www.uu6u.com/show-12-4368-1.html
4370,"四季人心,美丽不思量",<em><b>阅兵观后感</b></em>铭记历史缅怀英烈昆虫世界红色地标新编《乌鸦喝水》推荐文章那一句老母亲甚至半夜都有人来找他看病珍惜时间-作文美丽相思给生命添一点颜色我...,http://www.uu6u.com/show-6-4369-1.html
5114,光明照亮黑暗,"在这样<em><b>黑暗</b></em>的环境下生长,我们不禁会问:阿廖沙的心灵会被玷污吗?我想,是不会的。因为,在阿廖沙身边还存在着许多<em><b>光明</b></em>的使者。善良、慈爱的外婆,总像太阳一样,...",http://www.uu6u.com/show-6-31092-1.html
5114,光明总在黑暗后,"<em><b>光明</b></em>总在<em><b>黑暗</b></em>后“只有那些勇敢镇定的人,才能熬过<em><b>黑暗</b></em>,迎来<em><b>光明</b></em>。”这是着名作家阿斯图里亚斯在他的着作《玉米人》中名言。可笑的是,小时候那既不勇敢镇定又对<em><b>黑暗</b></em>...",http://www.uu6u.com/show-11-32726-1.html
5114,黑暗变光明,"<em><b>黑暗</b></em>变<em><b>光明</b></em>2016-03-1021:54:44作者:yuanhui点击:现在是暑假期间,天气炎热,海边是人们经常去的地方,我也去了海边。坐了四个小时的车程,我来到了山东日照的...",http://www.uu6u.com/show-9-16978-1.html
5114,在她19个月失去视觉和听觉后,"接受生命挑战的力量,使她能以惊人的毅力面对困境,终于在<em><b>黑暗</b></em>中找到了人生的<em><b>光明</b></em>...假如,我们每一个人,都用知识<em><b>点亮</b></em>自己心中的灯,我相信,这个世界将是一片<em><b>光明</b></em>!...",http://www.uu6u.com/show-13-53737-1.html
5114,不敢直视她的水汪汪的双眼,"就像曾经世界<em><b>黑暗</b></em>的阿廖沙被祖母温暖的大手牵引着他走向<em><b>光明</b></em>一样,<em><b>黑暗</b></em>的世界...至少,曾有个人<em><b>点亮</b></em>我的世界。她的名字早已被时间风化,使我早已不记得她。...",http://www.uu6u.com/show-7-36273-1.html
6579,一颗小水滴的梦幻之旅,"我是千岛湖里的一颗“小水滴”。最近,在电视上、报纸上,人们都在谈论中华民族...看过一颗<em><b>小水滴的</b></em>梦幻<em><b>之旅</b></em>的人还在看一个普通工人的梦想线乡之梦<em><b>城之</b></em>梦...",http://www.uu6u.com/show-9-4191-1.html
7155,"铭记历史,圆梦中华","<em><b>铭记历史,</b></em>圆梦中华2015-12-0219:28:56作者:yuanhui点击:今年暑假,我们五...抗日<em><b>革命</b></em>根据地坐落于鸣鹤古镇旁的一个小村庄中。走到门口,映入眼帘的便是两堵...",http://www.uu6u.com/show-10-4743-1.html
7155,"铭记历史,圆梦中华-佳作网-中小学生写作社区","看过<em><b>铭记历史,</b></em>圆梦中华-佳作网-中小学生写作社区的人还在看...远行的路感动的美学会做一匹千里马过客爸爸,妈妈母亲节的感悟雾裂桥职业...",http://www.uu6u.com/show-13-4840-1.html
7155,铭记历史圆梦中华-佳作网-中小学生写作社区,"参观浙东抗日根据地暑假里,我们四(11)班中队的同学及家长一起组织参观了观海卫的浙东抗日根据地,为了解抗战胜利70周年<em><b>历史,</b></em>为<em><b>铭记历史</b></em>。该旧址是进行<em><b>革命</b></em>传统教育...",http://www.uu6u.com/show-9-4968-1.html
7155,铭记历史圆梦中华,"深情并茂地给我们讲解了<em><b>革命</b></em>史和中国共产党地方组织...看过<em><b>铭记历史</b></em>圆梦中华的人还在看母爱的味道越是...那些<em><b>,路</b></em>上散落脑海的回忆青春,不曾散场微笑着歌唱...",http://www.uu6u.com/show-6-4428-1.html
7155,"【长宁读书节】“读书铭记历史,学习成就未来”主题征文","在长宁读书节期间,北新泾街道将以“读书<em><b>铭记历史</b></em>学习成就未来”为主题开展征文活动,征文要求如下:1、题目自拟,以纪念世界反法西斯战争、纪念中国抗日...",http://www.uu6u.com/show-10-688-1.html
7170,我看见了那颗种子,"种了好多盆花,我对其中一盆叫“太阳花”的植物产生了兴趣,太阳花不是名贵的花种,却每天随着太阳升起开放,颜色千变万化,非常好看,于是我带了一些太阳花的<em><b>种子</b></em>回家...",http://www.uu6u.com/show-10-21332-1.html
7170,我心中那粒梦想的种子终于破土而出,"此刻,我心中<em><b>那粒</b></em>梦想的<em><b>种子</b></em>终于破土而出,我暗下决心定要以辛勤汗水去灌溉,以知识为它施肥。我坚信终有一天这棵梦想的芽儿会长成一棵参天大树。以梦想为刃,我...",http://www.uu6u.com/show-7-4570-1.html
7170,一粒种子,"一个外国商人把一<em><b>粒种子</b></em>送给了一个国王,并对国王说:“国王,这<em><b>粒种子</b></em>要是种出来就能够钻出碧玉一般的芽来,开出世上最美的花呢。”国王便信以为真。国王派仆人...",http://www.uu6u.com/show-12-51642-1.html
7170,"好好学习,回报祖国","随然现在的我还没有成年,但是<em><b>那粒种子</b></em>已在我心中扎根了,可惜的只是我的成绩不怎么优秀,但不怎么样,我都要实现,实现考入好的高中,考入好的大学,成为一个祖国...",http://www.uu6u.com/show-10-33711-1.html
7170,播种-作文,"老师:“确实如此,我曾经也看到过许多关于真爱的故事、文章,真爱真的非常重要,希望你播下的这<em><b>粒种子</b></em>能顺利发芽、成长,那你会收获些什么呢?...",http://www.uu6u.com/show-7-39041-1.html
7447,旧时光的信仰,"那些我曾以为不会改变的东西,却在不知不觉中无声无息的变好或是变坏着。曾经的事物,如今早已被<em><b>旧时光</b></em>埋没。茫然的徘徊在<em><b>旧时光</b></em>里,一路漂泊,却寻不到最初的...",http://www.uu6u.com/show-9-36983-1.html
7447,恋上旧时光,"张小娴曾说过,时间是个有趣的过程,你永远不知道它会怎样改变你。于是,慢慢慢慢时光将我们分离。于是,慢慢慢慢我开始贪恋<em><b>旧时光</b></em>的温暖。再美好也经不住遗忘,在...",http://www.uu6u.com/show-12-35314-1.html
7447,旧时光再见,<em><b>旧时光</b></em>再见2016-04-1722:52:17作者:yuanhui点击:某年某月的某天我在空间的说说里这样写道将来我会和我的好闺蜜在大城市里奋斗拼搏我们会租一个小公寓养一...,http://www.uu6u.com/show-12-24628-1.html
7447,致永远回不去的旧时光,"致永远回不去的<em><b>旧时光</b></em>2015-10-3000:04:49作者:yuanhui点击:不知,今夕是何年?我还能如此骄傲地走进这个班级——六年五班。看着满墙满黑板的回忆,却无从...",http://www.uu6u.com/show-10-4121-1.html
7447,在记忆里腐烂的旧时光,"谁告诉我。我也忘了,忘就忘了,不能让回忆再这么继续肆无忌惮下去,就让那些<em><b>旧时光</b></em>在记忆犹新里腐烂了,他的样子在我的脑海里模糊甚至再也记不起都好。...",http://www.uu6u.com/show-6-15174-1.html
7784,"多读书,读好书,善思考,勤动笔","读罢他的评论集,我感慨万千:作者好<em><b>读书</b></em>,<em><b>读书</b></em>之多,是我所不及;作者爱<em><b>读书</b></em>,<em><b>读好书</b></em>,部部经典是我所不及;作者善思考,勤写作,精评论,且大量评论作品在全国各类...",http://www.uu6u.com/show-7-16099-1.html
7784,"“多读书、读好书”,我段“一书一报一刊”读书征文活动","为营造“<em><b>多读书</b></em>、<em><b>读好书</b></em>”的良好学习氛围,传播阅读理念,培育阅读习惯,进一步调动全段干部职工主动学习的积极性,更好地促进我段企业文化建设的繁荣与发展...",http://www.uu6u.com/show-11-1559-1.html
7784,"【网络志愿者】文明上网,用心读书","文明上网,用心读书——软件工程系宣传大会本网讯3月19日晚,为倡导同学们<em><b>多读书</b></em>,<em><b>读好书</b></em>,以及响应学院对学子们文明上网的号召,软件工程系在E101召开...",http://www.uu6u.com/show-8-3886-1.html
7784,【工会资讯】“书香·感悟·幸福”女职工读书征文活动开-优秀...,"各基层工会女职工委员会:为深入践行社会主义核心价值观,切实培养广大女职工的学习习惯,帮助女职工<em><b>多读书</b></em>、<em><b>读好书</b></em>,用书香净化心灵,用感悟吸取智慧,用幸福凝聚力量,努力...",http://www.uu6u.com/show-12-4732-1.html
7784,(一)命题作文:《智慧阅读》,"【作文评点】1.中心明确突出:开篇由互联网上书籍的泛滥引入思考,接着给出了文章论述的中心“<em><b>多读书</b></em>,<em><b>读好书</b></em>,好读书”。中心简洁明快,开篇入题。...",http://www.uu6u.com/show-9-3489-1.html
8685,"刘原:一个女人没有臀部,就像一座村庄没有教堂","@马赛克:原叔对现在的<em><b>大学生</b></em>有什么想说的没?...文章中的几段话,然后仅仅获得了语文老师8个字...@吕硕林:原叔,突然想到<em><b>一个</b></em>问题,你在杨箕村...",http://www.uu6u.com/show-8-3214-1.html
8685,"一位新化女大学生写的《平凡的世界》观后感,一起来慢","《飘》有些地方是相通的,书中句句不提主题,却句句都在写主题,生活前后的...看过一位新化<em><b>女大学生</b></em>写的《平凡的世界》观后感,一起来慢的人还在看...",http://www.uu6u.com/show-10-1242-1.html
9743,"泪,或许是个朋友-优秀作文网","猛然想起的沈春阳的一首歌——樱桃红,<em><b>或许</b></em>只有它才能将我的感受给表达出来;<em><b>或许</b></em>只有它才能告诉我我到底在干什么;<em><b>或许</b></em>就只有它才能让我有着属于自己的调调……古...",http://www.uu6u.com/show-11-37148-1.html
9743,"或许,是天意-优秀作文网","的友情这句话,因为你,我知道了以后的路不会那么好走,以后的路上,还会出现千千万万的这样的你,至少有你做例子,我不会再买友情的“帐”,没有你,<em><b>或许</b></em>我会活得...",http://www.uu6u.com/show-13-32711-1.html
9743,或许放弃不是错-优秀作文网,"首页&gt;高考<em><b>作文</b></em>&gt;正文<em><b>或许</b></em>放弃不是错2016-04-2114:28:01作者:yuanhui点击:历史的长河淘不尽英雄故事,岁月的长风吹不老倾城的容颜。大江东去,浪淘尽,...",http://www.uu6u.com/show-11-31807-1.html
9743,或许这个叫“人类”-优秀作文网,"我一直都只是个普通人,年复一年,日复一日的做着重复的事<em><b>或许</b></em>是乏了,我选择倾头,走一走不一样的路,后来,在无人烟的世界寻寻觅觅,希望可能找到那个所谓的...",http://www.uu6u.com/show-11-18591-1.html
9743,或许下一刻就是晴天-优秀作文网,"我不禁抬头看看天,暗暗安慰道<em><b>或许</b></em>下一刻就是晴天。十几分钟过去,开学典礼也开完,天空仍飘着牛毛细雨,淡淡的一丝阳光从云层间透露,灰暗在点点消散,<em><b>或许</b></em>下一刻就...",http://www.uu6u.com/show-13-19381-1.html
9847,我是一棵小草-作文,"<em><b>我是一棵小草</b></em>泰东实验学校七(2)班陆春琴在这个大自然中,最重要的就是花草树木,能让空气清新。可偏偏有些人就是不爱护花草树木,随便破坏他们。与此同时,我想让...",http://www.uu6u.com/show-8-32310-1.html
9847,小草的自述,"黑龙江省阿城市第五中学七年级苑依晴-<em><b>我是一棵小草</b></em>,生长在都市中一个普通的花坛中。早上,我与晨曦一同醒来。迎着露珠与我的同伴一起嬉戏,玩耍。当微风轻轻吹拂...",http://www.uu6u.com/show-7-39851-1.html
9847,小草的自述-作文,"<em><b>我是一棵小草</b></em>,至于我的父母,我无从知道,但我知道我,是幸运的,因长的好看而被一家人一并带去了新居。我在居室里备受“恩宠”,居室主人是一个喜爱花花草草的人...",http://www.uu6u.com/show-9-22179-1.html
9847,我和蝴蝶有个约定,"蝶舞流年,逝去灿然。在我的童年生活中,曾出现过一位蝴蝶仙子,它是我与大自然交往的使者。它给我带来了大自然的趣,大自然的美,大自然的香。于是,从那时起我们...",http://www.uu6u.com/show-10-32307-1.html
9847,孝亲敬老真情奉献,"我们不但要在家里做一个孝顺好孩子,还要在学校做一个懂奉献的好学生。老师是...中秋的月亮我和蝴蝶有个约定我家住房的变化炒菜记<em><b>我是一棵小草</b></em>-作文...",http://www.uu6u.com/show-8-32305-1.html
10216,但有些时候我还是过得很快乐,"我觉得这篇文章不像我的寒假生活,到像是寒假中的一天,总而言之,虽然寒假过得并不怎麽缤纷,但有时候还是过得很<em><b>快乐</b></em>。相关推荐看过但有些时候我还是过得很<em><b>快乐</b></em>的...",http://www.uu6u.com/show-13-18434-1.html
10216,因为我觉得我每次吃点心的时候都是十分开心的,"这几天我总是想找<em><b>一些</b></em>做蛋糕的方法、材料,今天我...我很喜欢点心,它能使人<em><b>快乐</b></em>。我很贪吃,也许这就是...“破窗理论”给我们的警示他,和他的节那一刻,...",http://www.uu6u.com/show-11-32520-1.html
10216,【快乐BJIFF】我们差点错过什么?最该购入的资料馆,"没抢到或喜或悲时,我们实在惋惜另<em><b>一些</b></em>片子没有得到...看过【<em><b>快乐</b></em>BJIFF】我们差点错过什么?最该购入的资料...“破窗理论”给我们的警示他,和他的节那一刻,...",http://www.uu6u.com/show-11-869-1.html
10216,阅读带给我快乐,"课外书种类繁多,其中,我最爱看的要数科普历史方面的书了,因为它不仅能给我带来知识,还能给我带来<em><b>快乐</b></em>与自豪。在一次家庭聚会上,通晓历史的爸爸想要考验一下我们...",http://www.uu6u.com/show-9-48701-1.html
10216,书带给了我快乐,"书带给了我<em><b>快乐</b></em>2016-04-1500:58:04作者:yuanhui点击:何曾几时,我沉浸在电脑的世界里,那时的我,认为只有电脑才能带给我<em><b>快乐</b></em>。你伴着一阵清幽的书香,来到...",http://www.uu6u.com/show-7-21236-1.html
10308,"成长是一首诗,成功是诗的结尾","<em><b>成长</b></em>,是每个人必须经过的旅程,<em><b>成长</b></em>,是人生这篇文章中一个精彩的过度段;是一段特殊的经历。我认为,<em><b>成长</b></em>,是一首抑扬顿挫的诗。诗的开头,饱含情调、富有情趣,随着...",http://www.uu6u.com/show-8-39723-1.html
10308,成长的酸甜苦辣,"成长像一杯清茶,须你慢慢地品尝;成长像一幅画卷,须你静静地观赏;成长像一首歌儿;须你轻轻地哼唱;<em><b>成长像一首诗</b></em>,须你默默地吟诵;成长像一丝风,须你细细地去...",http://www.uu6u.com/show-11-45028-1.html
10308,在尝试中成长,看过在尝试中<em><b>成长</b></em>的人还在看诚信美的习惯助一生有福“童”享当痛遇上青春落叶哪片先知秋永恒的温暖留心幸福童年那是<em><b>一首诗</b></em>那人...,http://www.uu6u.com/show-12-17374-1.html
10308,把成长炼成诗,"把<em><b>成长</b></em>炼成诗2016-04-2114:18:22作者:yuanhui点击:风中载着种子,种子飞啊飞,飞到哪里在哪生根发芽<em><b>成长</b></em>。从一颗刚刚播种的种子长成参天大树,每个人都会逐渐...",http://www.uu6u.com/show-6-31376-1.html
10308,博镇团结社区“我们共同成长”双语诗歌朗诵比赛,"为引导各族学生像爱护自己的眼睛一样爱护民族团结,使各族学生在活动中互动起来,加强交流、交往、交融,进一步营造各民族共同<em><b>成长</b></em>、共同发展、共同进步的...",http://www.uu6u.com/show-7-2916-1.html
10722,"没有最好,只有更好","其实,我也<em><b>不想</b></em>再次提起,因为我知道,大家已经听烦了,听腻了,并且都知道应该怎么做,但就是做不到。同学们有没有想过,课堂上你无心发出的一句与课堂无关的话,...",http://www.uu6u.com/show-11-11949-1.html
10722,人物|奥地利攀登女神:八千米上的无氧女王,"“只要我一开始爬山,死亡对我来说就不再存在。...她的父亲曼弗雷德在当地的一家采石场工作,母亲...从另一方面来说,她也<em><b>不想</b></em>步姐姐布吉特的后尘:...",http://www.uu6u.com/show-6-1215-1.html
10722,侯斌|我的故事也许会影响些什么,"励志演说家,北京申办冬奥会形象大使,2008年北京残奥会开幕式主火炬手,...“一号站在后边,<em><b>不想</b></em>第一个上,不可能让导演示范吧,那我就上呗。”...",http://www.uu6u.com/show-12-2056-1.html
10722,我不想回家,"家庭,不单单是遮风避雨的住所,也是心灵的寄托。——题记今天是星期五,要是平时,我早已飞到家门,唯独今天,我却还在小路徘徊。<em><b>不想</b></em>回家,我真的<em><b>不想</b></em>回家。回想起...",http://www.uu6u.com/show-10-35628-1.html
11014,生命的姿态,"一棵高大的树,叶子在阳光下发出光芒,可我始终没能走下河谷,于是,那棵树便能永远立在那儿,保有了一身来自天上的璀璨的金黄。<em><b>花开半夏</b></em>,最终逃不过凋零的命运。...",http://www.uu6u.com/show-13-15305-1.html
11014,夏花盛.秋叶凉,"<em><b>花开半夏</b></em>,香气扑鼻。小道旁有一只花魂诞生了,四周的花朵开得娇艳而美丽。不过几个富商正在准备将这名单纯的花魂诱拐到他们所要赚取利益的地方。正在...",http://www.uu6u.com/show-12-31109-1.html
11014,"你好,2014","那什么洋娃娃,什么《<em><b>花开半夏</b></em>》,什么《爱情公寓4》,什么……总之我想干什么就干什么,只要不逾矩就行;要是考好了吧,我整个假期泡在电脑里,老爸老妈也不会说我...",http://www.uu6u.com/show-9-39547-1.html
11648,人要靠自己,"<em><b>人生</b></em>就像一条<em><b>抛物线</b></em>,不管最高点有多高,最终还是会回到最初的原点。这是<em><b>人生</b></em>最大的遗憾,也是最大的公平。很多时候,很多人都会为了某件事情而悔不当初,他们通常会...",http://www.uu6u.com/show-9-17330-1.html
12398,《彼岸花》-优秀作文网,"在这隔岸观火的季节里,我们没能成为互相的牵绊,而是选择做对方彼岸的花朵。不管强风暴雨,不管寒冬刺骨,这<em><b>彼岸花</b></em>,一直盛开着寒冬青春不经迅疾而又漫长,朝花不经露...",http://www.uu6u.com/show-11-18956-1.html
12398,秋的彼岸花-优秀作文网,"首页&gt;小学<em><b>作文</b></em>&gt;正文秋的<em><b>彼岸花</b></em>2016-03-1523:13:09作者:yuanhui点击:孙宇鹏我不想是否能够成功,既然选择了远方,便只顾风雨兼程。——汪国真秋,一个...",http://www.uu6u.com/show-6-17739-1.html
12398,彼岸花在彼岸悠然绽放……-优秀作文网,"<em><b>彼岸</b></em>花开众里寻她千百度,蓦然回首,那人却在灯火蓝,阑珊处。他们说她:“徒要教郎并看。”他们说她:“此花不与群花比。”他们说她:“自是花中第一流。”我...",http://www.uu6u.com/show-12-34845-1.html
12398,彼岸花开-优秀作文网,"首页&gt;小考<em><b>作文</b></em>&gt;正文<em><b>彼岸</b></em>花开2016-04-2117:35:10作者:yuanhui点击:风带来一阵花的香气,最美的花开在彼处,你的花呢?——题记我们都还在路上,携手青春...",http://www.uu6u.com/show-9-32884-1.html
12398,梦想花开彼岸-优秀作文网,"首页&gt;高考<em><b>作文</b></em>&gt;正文梦想花开<em><b>彼岸</b></em>2016-03-1523:14:18作者:yuanhui点击:我不知道该怎样形容刚来到龙中的这些时间,一个相似的日子来回往复,擦了又写,...",http://www.uu6u.com/show-11-17815-1.html
12600,小学生寒假,"寒假中一定会经历的就是春节了,而每年对我们来<em><b>说春节</b></em>是一件双喜临门的事。我们一家人要到姑妈家去,因为今天不但是他们家过年,也是我那可爱的表弟过生日。一大早,...",http://www.uu6u.com/show-13-34374-1.html
12600,这是我在春节里说的最多的话,"爆竹声中一岁除,春风送暖入屠苏。千门万户曈曈日,总把新桃换旧符。旧的一年过去了,换来了新的一年。在除夕夜当然少不了看<em><b>春节</b></em>联欢晚会,我们全家人一齐精神...",http://www.uu6u.com/show-8-52422-1.html
13031,“DM家长帮”给你的一封信,"不过<em><b>话说</b></em>回来,得到别人的认可是比赚钱还要飘的感觉,所以如果不用费劲去赚钱,就能攒起一大波粉,那想起来是不是也挺牛的?所以我就选择做了这样一件事。...",http://www.uu6u.com/show-6-5064-1.html
